Salary
11.56667474096442
14.508657738524219
15.60727002719233
15.684076735432095
13.13998912721716
12.215042297655309
16.310321332917514
14.781960801737451
14.526653833061488
17.583183863332017
16.187088642445264
17.12239726015519
17.443393211636902
12.634892886835917
14.458486446036007
17.610437521701634
14.262448968445678
16.811242831518264
16.220663520808223
14.621629217183381
15.100237201665035
17.312018119430753
15.81021087118902
15.339756528142178
17.33053560756375
17.56483795946511
13.13998912721716
16.249123913364723
13.13998912721716
12.387652260486675
16.147654453199863
16.188904286281236
13.639836060442112
15.849510074197527
14.980262585136927
14.411968958887675
14.351594487944359
13.13998912721716
15.169546155224397
15.185919409853941
13.13998912721716
15.978186132694375
14.423148868568994
14.92987807857689
15.582577493768621
14.393595311154636
14.946396407182679
15.28849624486287
16.232785908904454
15.068273526459642
15.931766072766827
15.176845764724693
15.870259480803739
10.871307550954214
14.308965786158964
16.541909912280136
15.29118848021885
15.712755535038307
13.815511557963774
15.437572451583746
16.65289870480336
13.13998912721716
14.929405470163541
13.13998912721716
16.1437633977069
14.882236848570043
14.766643199239164
14.882236848570043
14.473383348385171
15.455574663940135
15.225902476615607
14.95417718658125
13.572998135268184
14.262448968445678
17.23510330268081
15.988042544932345
14.423148868568994
15.292451057318429
13.13998912721716
14.882236848570043
16.816230373029303
16.218404227031595
15.207330624216892
8.674025985443025
17.56483795946511
14.262448968445678
14.492617275405168
15.796815429075604
15.89495209964411
15.605263849496241
15.559849225018652
17.51928059501337
14.348431472980446
16.316626294505646
16.6110887970083
17.228365722843893
12.166775529458263
15.684076735432095
12.25982665986154
14.807428107961421
15.424948470398375
12.215042297655309
14.4630639604655
13.915828179579139
15.455574663940135
16.45490375973959
15.929798837823594
15.750261531522344
15.151658335393574
15.925723758310864
17.667362642388206
16.436549382076855
14.262448968445678
16.701808975506818
14.85937094657863
16.1193748324567
13.13998912721716
16.38045991542581
15.955182879208984
14.376632639441183
14.458486446036007
12.446843911712634
16.38045991542581
14.661671057516072
16.70588231586044
17.351224846472245
17.228365722843893
15.953070052978758
16.1193748324567
15.560945595604233
15.369213325583319
15.562941893342787
16.71731098138103
14.975970249958465
14.88901014581731
14.717089601692644
14.777844828339756
13.13998912721716
14.262448968445678
14.262448968445678
13.324752232348395
16.077623595202354
14.720198233987395
15.201804919084164
13.656797318808255
15.227773790080928
16.056023206552396
13.62197556493531
14.845129975145433
14.573170321825408
14.393595311154636
13.96475350023893
14.473383348385171
13.13998912721716
14.331117731877287
14.508657738524219
16.20433151064546
15.588409785711116
14.679311490450491
14.508657738524219
11.812007312372883
11.66980954850063
14.446101251857959
15.129782463036848
14.648419680899378
15.732876013253321
16.004366885629977
15.426873216884866
14.882236848570043
15.134638949224307
16.18887093300736
16.13630878037768
14.308965786158964
