Name,Aces_pct,Df_pct,FirstServe_In,FirstServe_Win,SecondServe_Win,BP_Saved_rate,TotalPoints_Won,ReturnPoints_Won,vAces_pct,v1stReturn_Win,v2ndReturn_Win,BP_Converted_rate,Aces_pct_Hard,Df_pct_Hard,FirstServe_Win_Hard,SecondServe_Win_Hard,ReturnPoints_Won_Hard,vAces_pct_Hard,v1stReturn_Win_Hard,v2ndReturn_Win_Hard,Aces_pct_Grass,Df_pct_Grass,FirstServe_Win_Grass,SecondServe_Win_Grass,ReturnPoints_Won_Grass,vAces_pct_Grass,v1stReturn_Win_Grass,v2ndReturn_Win_Grass,Aces_pct_Clay,Df_pct_Clay,FirstServe_Win_Clay,SecondServe_Win_Clay,ReturnPoints_Won_Clay,vAces_pct_Clay,v1stReturn_Win_Clay,v2ndReturn_Win_Clay,Aces_pct_Carpet,Df_pct_Carpet,FirstServe_Win_Carpet,SecondServe_Win_Carpet,ReturnPoints_Won_Carpet,vAces_pct_Carpet,v1stReturn_Win_Carpet,v2ndReturn_Win_Carpet,name,number_of_matches,playing_years,Serve_efficiency,Return_dominance,Serve_consistency,BP_efficiency,Hard_Clay_specialization,Cluster_KMeans,Cluster_GMM,GMM_max_prob,Cluster_DBSCAN,Cluster_Hier,Rk_avg,Dist_Centroid
Corentin Moutet,2.514143920595534,4.080645161290323,66.41116625310174,65.3468982630273,49.85062034739454,0.5683782414734101,50.126550868486355,40.23052109181141,4.304218362282878,32.71736972704715,52.381141439205955,0.4379208427055031,2.7871921182266006,4.291625615763547,65.98226600985221,50.31527093596059,38.70246305418719,5.399014778325123,30.747290640394088,51.461083743842366,4.722727272727273,4.8,71.70454545454545,48.02272727272727,36.07272727272727,5.545454545454546,29.372727272727275,48.81363636363637,1.9297752808988764,3.7511235955056184,63.83651685393258,49.54662921348314,42.487078651685394,2.902247191011236,35.37752808988764,53.87134831460674,9.45,,,,33.36666666666667,,,,Corentin Moutet,20,"[2017, 2018, 2019, 2020, 2022, 2023, 2024]",0.6013770180436848,9.134542791143163,33.10637835711075,0.6551991305703281,1.3731530502195817,1,1,1.0,0,1,246.3204081632653,4.016452519811299
Cristian Garin,5.375390625,4.304296875,60.1271484375,69.160546875,49.695703125,0.5485303048678984,50.0412109375,38.880859375,6.31328125,31.779296875,50.236328125,0.41894534127763255,6.524675324675324,4.533766233766234,70.72207792207793,50.07662337662338,36.28181818181818,9.494155844155843,27.830519480519477,49.861038961038965,6.888,4.276,70.648,50.896,37.476,7.5,29.672000000000004,49.623999999999995,4.730330330330331,4.2003003003003005,68.32672672672672,49.429429429429426,40.18828828828829,4.7531531531531535,33.763663663663664,50.45585585585585,9.45,,,,33.36666666666667,,,,Cristian Garin,37,"[2014, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",1.2204878048780488,6.062553295163845,29.880609185028074,0.6459919268737474,1.350772075298031,1,1,1.0,0,1,216.88198757763976,2.9237407649546294
Damir Dzumhur,2.8365333333333336,3.2645333333333335,65.32133333333333,65.5136,51.24712950600801,0.5232509874370556,50.7932,41.49092122830441,5.34739652870494,34.55500667556743,51.79105473965287,0.446522793526899,3.239459459459459,3.837567567567568,66.56162162162163,50.31972972972973,39.784864864864865,7.57918918918919,31.826486486486484,51.450540540540544,3.5413793103448277,3.793103448275862,68.9448275862069,54.26896551724138,36.234482758620686,9.46206896551724,27.627586206896552,49.53103448275862,2.3554285714285714,2.6145714285714288,64.10228571428571,51.989111747851005,43.75186246418338,2.6312320916905443,38.0243553008596,52.36876790830946,1.7,3.4,72.2,47.8,36.1,8.2,34.2,41.7,Damir Dzumhur,23,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023]",0.8430688753269399,7.616651552658023,33.47530828838451,0.7164413735838565,1.319305109158495,1,1,1.0,0,1,189.07066381156318,4.294511854074859
Daniel Evans,5.867557932263814,3.7844919786096254,61.3301247771836,71.68021390374331,51.67807486631016,0.5571228775668595,51.02317290552585,38.316221033868096,8.502139037433155,30.4698752228164,50.811764705882354,0.4244736451104417,6.061,3.8907499999999997,72.40325,51.9955,38.68775,8.68025,30.546999999999997,51.2065,6.334042553191489,3.8436170212765957,72.69468085106384,52.61276595744681,37.276595744680854,10.05531914893617,29.503191489361704,51.0,3.9318181818181817,3.028787878787879,65.8378787878788,48.627272727272725,37.58787878787879,5.198484848484849,31.487878787878785,48.14696969696969,12.4,5.6,72.7,38.2,35.5,9.3,23.3,51.1,Daniel Evans,45,"[2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024]",1.5105084434654918,4.454266650089105,31.694227797954376,0.6459577951115442,1.5032919954904174,1,1,0.9999410095209099,0,1,261.54282536151277,3.0088804937532756
Daniil Medvedev,10.42928,4.66784,61.186080000000004,75.42416,52.08272,0.5703252547246355,53.20831999999999,40.493120000000005,5.06912,32.082240000000006,54.020959999999995,0.44530642200771964,11.122757111597375,4.743107221006564,76.20809628008753,52.454923413566746,41.055142231947485,5.221663019693655,32.50371991247265,54.84660831509847,11.92987012987013,4.216883116883117,77.01038961038961,51.42337662337662,37.61818181818182,6.316883116883117,28.09090909090909,53.77012987012987,5.676923076923077,4.671428571428572,70.14505494505494,50.77142857142857,40.10329670329671,3.2472527472527473,33.34285714285714,50.08681318681318,9.45,,,,33.36666666666667,,,,Daniil Medvedev,286,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.1874223967247226,7.83365834029777,31.867374725376003,0.664313956350411,1.9253773961486802,1,1,0.9999999987494466,0,1,126.14051841746249,4.5106673366301875
David Goffin,7.03731884057971,4.445772946859903,58.29106280193237,72.34106280193237,51.192270531400965,0.5350098191523125,51.91280193236715,40.75990338164251,7.209541062801932,32.51256038647343,52.952415458937196,0.43362926797519635,7.382307692307693,4.670384615384616,72.5275,50.64423076923077,40.31903846153846,7.913461538461538,31.627307692307692,52.841923076923074,7.929577464788732,4.28169014084507,74.3943661971831,54.25211267605634,38.46056338028169,7.961971830985915,30.266197183098594,52.1225352112676,6.00635593220339,4.005084745762712,71.34110169491525,51.514406779661016,42.44025423728814,5.354237288135593,35.1635593220339,53.429661016949154,7.6,3.3,65.6,42.9,36.7,25.6,26.7,56.7,David Goffin,99,"[2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",1.548101703020803,5.5762602646927615,29.840518565194053,0.6828701775888393,1.2089546980671817,1,1,1.0,0,1,129.16237623762376,3.5240771583585464
Denis Shapovalov,10.54088785046729,6.763084112149532,58.96051401869158,76.50303738317757,52.34252336448598,0.570439643986326,50.93948598130841,35.5946261682243,4.706308411214954,28.4053738317757,47.41705607476636,0.3761698700023329,11.327213114754098,6.753770491803279,77.72196721311475,52.1255737704918,36.133114754098365,4.802622950819672,28.58098360655738,48.331803278688525,11.595833333333333,6.872916666666666,77.35625,54.104166666666664,33.09375,5.895833333333333,24.891666666666666,46.42916666666667,6.668,6.730666666666667,71.0,52.09733333333334,35.00533333333333,3.5533333333333332,29.94,44.32933333333333,9.45,,,,33.36666666666667,,,,Denis Shapovalov,95,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",1.5358820725811944,7.405814010014098,30.861420826054673,0.5610793952542655,1.6736425996977096,0,0,1.0,0,0,134.0746887966805,3.7405455031180592
Diego Schwartzman,2.4846575342465753,3.9269863013698627,63.39301369863014,65.29287671232878,50.25643835616438,0.527379122106445,51.37287671232876,43.2645205479452,6.352876712328768,35.2586301369863,54.959452054794525,0.45788570625366265,3.0083333333333333,3.830681818181818,67.325,50.86439393939394,39.92575757575757,8.791666666666666,30.566666666666666,53.893181818181816,2.0703703703703704,3.7074074074074073,66.34814814814816,49.13703703703704,39.181481481481484,9.162962962962963,29.28518518518519,53.07037037037038,2.195216400911162,3.9984054669703872,64.00592255125284,49.959681093394074,45.52346241457859,4.713439635535307,38.44760820045558,55.71685649202734,9.45,,,,33.36666666666667,,,,Diego Schwartzman,115,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",0.6170017348709053,6.704687300980766,31.859070851566898,0.7298389285194845,1.3106970358607912,1,1,1.0,0,1,164.95005428881652,4.943144696051844
Dominic Thiem,7.18949843260188,3.5594043887147335,60.04012539184953,73.43636363636364,53.726175548589346,0.5514974533146404,51.30391849529781,37.5807210031348,6.411598746081505,30.16097178683386,49.556112852664576,0.39149396446174545,8.229245283018868,3.5465408805031444,74.49213836477988,53.34025157232705,36.081761006289305,8.260691823899371,28.321698113207546,48.45062893081761,10.625,4.371875,76.725,55.80625,31.7125,9.26875,24.28125,43.91875,5.659722222222222,3.4833333333333334,71.90520833333333,53.92118055555555,39.88784722222223,4.0524305555555555,32.84513888888889,51.403125,9.45,,,,33.36666666666667,,,,Dominic Thiem,226,"[2011, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",1.9646635542039659,5.771350856922782,32.25726316761824,0.6009140365321944,1.4287573194534808,0,0,0.999999984716632,0,0,122.62281879194632,2.7698045109547627
Dusan Lajovic,4.980026281208936,2.342181340341656,65.2018396846255,68.92798948751643,52.85611038107753,0.575332911496838,50.40367936925098,37.4904073587385,5.872141918528252,29.4676741130092,50.07056504599211,0.40318762144007003,5.344025157232704,2.2248427672955975,68.81698113207547,51.85094339622641,35.505974842767294,7.990880503144654,26.81446540880503,49.28584905660377,4.948148148148148,2.1703703703703705,65.78148148148148,52.84074074074074,28.692592592592593,9.892592592592594,21.05185185185185,40.51481481481482,4.7145278450363195,2.4261501210653753,69.20024213075061,53.71549636803874,39.62348668280872,3.9661016949152543,32.109200968523005,51.27917675544794,3.233333333333333,4.766666666666667,71.53333333333333,41.23333333333333,33.36666666666667,7.5,22.8,52.86666666666667,Dusan Lajovic,44,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.039171374764595,6.277547966907235,34.463156354198865,0.5970205428703704,1.109979073595407,1,1,1.0,0,1,187.10096670247046,4.579125958291021
Emil Ruusuvuori,5.939825581395349,4.254360465116279,64.65697674418605,71.28779069767442,51.563372093023254,0.5388402439819312,51.64302325581396,39.464825581395345,7.44360465116279,31.43197674418605,51.743274853801175,0.41872804880448067,6.472244897959184,4.071428571428571,72.51551020408164,52.00448979591837,39.96938775510204,8.062040816326531,31.646530612244895,52.81111111111111,7.137931034482759,4.231034482758621,73.96551724137932,53.86206896551724,34.03793103448276,8.793103448275861,25.16551724137931,48.00689655172414,3.6159420289855073,4.928985507246377,66.00434782608696,49.1463768115942,40.047826086956526,4.7724637681159425,33.3768115942029,49.69275362318841,1.1,3.2,57.4,43.6,33.0,1.1,26.4,42.1,Emil Ruusuvuori,43,"[2019, 2020, 2021, 2022, 2023, 2024]",1.3641097536551172,5.231560693641619,33.33931750270417,0.6554503301083892,1.7417507720716994,1,1,1.0,0,1,238.84953703703704,2.683673521099128
Fabio Fognini,3.9618568232662192,5.144854586129754,59.19854586129754,67.5996644295302,48.361521252796415,0.5258752086437971,49.51890380313199,39.172706935123045,6.164876957494407,31.53042505592841,50.65022371364653,0.43513649314580227,4.693833780160857,5.900804289544236,68.44155495978552,47.92225201072386,37.18418230563003,7.993565683646112,28.7029490616622,49.41769436997319,5.764583333333333,5.039583333333334,70.325,48.96041666666667,35.68333333333333,9.46875,28.235416666666666,48.13958333333333,3.1993644067796607,4.569067796610169,66.6875,48.630932203389825,41.10911016949152,4.369067796610169,34.11822033898305,51.880932203389825,4.3,0.0,53.3,56.3,34.4,13.1,22.9,50.0,Fabio Fognini,71,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",0.7553797265883256,6.2527496071989725,28.62931733805784,0.6952448141997752,1.4226478804571534,1,1,1.0,0,1,102.2349344978166,4.221317042660329
Felix Auger Aliassime,11.282683982683983,5.381818181818182,63.15692640692641,75.10930735930737,49.95216450216451,0.5523970021009746,51.542640692640695,37.50757575757576,5.292424242424242,31.085497835497836,48.404761904761905,0.39908828774852456,12.078082191780823,5.454109589041096,75.62328767123287,49.515068493150686,36.94554794520548,5.928767123287671,30.229794520547948,47.98732876712329,17.08,5.022857142857143,80.13714285714286,54.68,33.58,7.174285714285714,27.354285714285712,45.065714285714286,8.059259259259258,5.318518518518519,72.69407407407408,49.67185185185185,39.741481481481486,3.428148148148148,33.903703703703705,50.17333333333333,9.45,,,,33.36666666666667,,,,Felix Auger Aliassime,115,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.058201058201058,6.955605507164935,31.54825177329886,0.6117261214617841,1.4802915078442227,0,0,1.0,0,0,140.54511278195488,3.2221399411786433
Filip Krajinovic,5.859824561403508,2.2749122807017543,63.13631578947368,69.21105263157895,52.40017543859649,0.5554517445169773,51.308070175438594,39.740175438596495,8.296842105263158,31.335263157894733,52.23280701754386,0.44029546665321473,6.910671936758893,2.368774703557312,70.09644268774704,51.411462450592886,36.949407114624506,10.742292490118578,28.538671875,50.933984375,6.573333333333333,2.8733333333333335,68.73333333333333,55.019999999999996,31.386666666666667,15.74,23.516666666666666,47.99444444444444,4.913422818791947,2.115771812080537,68.3489932885906,53.13825503355705,42.62516778523489,5.795637583892617,34.261986301369866,53.597945205479455,7.225,5.95,79.225,50.125,32.65,12.05,31.85,54.775,Filip Krajinovic,35,"[2014, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",2.4673856836817607,4.732752496761523,33.0835402391505,0.6717435270199519,1.3784338936774767,1,1,1.0,0,1,211.81444759206798,2.723342866496134
Frances Tiafoe,8.56130198915009,3.0236889692585893,61.077576853526224,72.90379746835444,52.33815551537071,0.5802297428061107,50.59764918625678,36.461844484629296,10.452983725135624,27.78264014466546,49.848643761301986,0.39474813617858007,9.017894736842106,3.150526315789474,73.4571052631579,52.24315789473685,36.34552631578947,10.938157894736841,27.314736842105265,50.14447368421053,9.25,3.2942307692307695,75.66346153846153,52.86346153846154,34.14807692307692,12.76346153846154,25.275,48.525000000000006,6.831404958677686,2.5090909090909093,69.9801652892562,52.41074380165289,37.82148760330578,7.936363636363636,30.329752066115702,49.48842975206612,9.45,,,,33.36666666666667,,,,Frances Tiafoe,72,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.7407664698390644,3.455121834195826,31.96687715861862,0.5803159011397376,1.3010197486084356,0,0,1.0,0,0,137.77777777777777,3.2637005894735878
Francisco Cerundolo,3.3577160493827165,4.005246913580247,64.97006172839507,67.33734567901234,49.584567901234564,0.5708053313990133,51.047999999999995,41.09661538461538,3.7443076923076926,34.671692307692304,51.56,0.43566421416957263,4.381927710843374,4.675903614457831,69.16265060240964,48.84096385542169,37.404761904761905,6.5,28.814285714285717,50.89523809523809,4.211111111111111,4.522222222222222,69.38888888888889,46.788888888888884,37.28888888888889,5.477777777777778,30.15555555555555,50.36666666666667,2.90762331838565,3.71390134529148,66.49237668161435,50.086995515695065,42.79461883408072,2.566367713004484,37.242600896860985,51.90672645739911,9.45,,,,33.36666666666667,,,,Francisco Cerundolo,41,"[2020, 2021, 2022, 2023, 2024]",0.8179084279377493,10.690251320633903,32.21512437319006,0.6494644478465358,1.456940330278921,1,1,1.0,0,1,233.02325581395348,4.4717622330989375
Gael Monfils,10.588530066815144,4.554231625835189,62.25300668151447,73.33608017817372,50.28351893095768,0.5596130228698669,51.301224944320715,38.368930957683745,4.21826280623608,31.699665924276168,48.868262806236075,0.42283914916155246,11.510994764397907,4.687085514834205,74.41064572425829,50.646596858638745,38.31797556719023,4.629842931937173,31.14432809773124,49.314834205933685,13.674683544303797,4.216455696202532,76.35189873417721,51.58227848101266,34.6493670886076,5.2405063291139244,28.336708860759494,45.084810126582276,7.0605932203389825,4.358050847457627,69.4186440677966,49.22415254237288,39.75423728813559,2.8415254237288137,34.22161016949153,49.001271186440675,16.61,4.24,80.39,44.22,37.980000000000004,5.05,30.57,50.03,Gael Monfils,133,"[2005, 2006, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.2750328986720905,8.885269998452733,31.30300239978968,0.6410412385762935,1.6075476444747656,0,0,0.9999999179895769,0,0,75.94532803180914,4.658247029689497
Grigor Dimitrov,9.143259803921568,4.3053921568627445,61.90098039215686,75.87046568627451,52.158455882352946,0.5664164442610385,52.01789215686274,37.64191176470588,6.936764705882353,30.07524509803922,49.60931372549019,0.4057306035910703,9.35908256880734,4.374128440366973,76.20899082568808,52.221100917431194,37.37100917431193,7.294128440366973,29.414128440366973,49.682385321100924,12.187654320987654,4.258024691358024,77.94691358024691,53.074074074074076,36.05432098765432,9.098765432098766,28.258024691358028,49.693827160493825,7.160638297872341,4.0638297872340425,73.9436170212766,51.58882978723405,39.166489361702126,4.86595744680851,32.91329787234042,49.397340425531915,13.4,10.2,80.65,51.55,32.45,16.65,17.05,46.2,Grigor Dimitrov,172,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.0754701235117397,5.3493207941483805,32.28659554858709,0.6088244176521906,1.2890165003192526,0,0,0.9999994530130499,0,0,97.38362068965517,2.2230437788691035
Holger Rune,6.082410423452768,4.213029315960912,62.12019543973942,71.72605863192183,54.07654723127036,0.5706104940394214,51.612377850162865,38.351791530944624,6.157654723127036,30.408143322475567,51.7814332247557,0.4277927781452352,7.8018987341772155,4.475316455696203,73.28291139240507,54.73860759493672,36.55,7.8911392405063285,27.41835443037975,52.05,9.088235294117647,4.147058823529412,76.20588235294117,54.21764705882353,32.88235294117647,6.447058823529411,25.929411764705883,44.30588235294118,3.637121212121212,3.9075757575757573,69.28560606060607,53.26590909090909,41.21287878787879,4.045454545454546,34.56363636363636,52.42272727272727,9.45,,,,33.36666666666667,,,,Holger Rune,68,"[2019, 2021, 2022, 2023, 2024]",1.4102409183596405,6.128780386237051,33.592456827128146,0.6379154247474208,2.0876761259099785,1,1,0.9999999999153788,0,0,198.31451612903226,2.3967294615561583
Hubert Hurkacz,12.105038759689922,3.566860465116279,63.40348837209302,75.49186046511629,52.225387596899225,0.5785830506645989,51.816472868217055,36.83992248062016,6.408527131782946,29.36065891472868,48.82926356589147,0.3918101272905435,12.84142857142857,3.427428571428571,75.74371428571429,52.08742857142857,36.47457142857143,6.989142857142856,28.832285714285714,48.752,14.885,2.42,79.0325,54.6625,32.582499999999996,9.442499999999999,23.732499999999998,46.9225,9.176984126984127,4.318253968253968,73.66825396825398,51.834920634920636,39.20634920634921,3.8325396825396822,32.61507936507937,49.64920634920635,9.45,,,,33.36666666666667,,,,Hubert Hurkacz,291,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",3.301199725173088,5.660254883277752,33.11271755228051,0.5773945089061799,1.3842244845581315,0,0,1.0,0,0,177.12541806020067,2.1293713660989524
Hyeon Chung,5.291186440677967,4.170508474576271,62.26983050847457,70.80610169491526,51.603389830508476,0.5212661016052158,52.05830508474577,41.19457627118644,7.811186440677966,32.72237288135593,53.90677966101695,0.4505891296907106,5.710548523206752,3.959915611814346,71.17510548523207,52.62320675105486,41.380168776371306,8.145147679324895,32.869620253164555,53.87468354430379,2.8125,7.3625,61.6125,45.4875,32.7,9.7625,27.3375,41.125,3.7448979591836733,4.689795918367347,70.72244897959183,47.957142857142856,41.987755102040815,5.642857142857143,33.42448979591837,56.22857142857143,1.5,3.1,61.0,37.5,26.3,19.3,6.5,50.0,Hyeon Chung,21,"[2015, 2016, 2017, 2018, 2019]",1.239006191458962,5.207130002570914,32.13334338408503,0.7252755759995383,1.4852275883074886,1,1,1.0,0,1,207.10928961748633,4.644744172518218
Jack Draper,11.776470588235293,4.609954751131221,59.811764705882354,77.85248868778281,51.290497737556564,0.5663035393815131,52.770135746606336,38.9,8.197737556561087,30.8841628959276,52.45475113122172,0.4294449188419041,12.328915662650601,4.771084337349397,78.29759036144578,51.36144578313253,39.86506024096386,8.093975903614457,31.977108433734937,53.13253012048193,12.941379310344828,4.289655172413793,78.94827586206897,51.65172413793104,35.806896551724144,10.337931034482759,27.858620689655172,49.88965517241379,6.949999999999999,3.9384615384615387,73.78846153846153,50.434615384615384,36.18846153846154,6.473076923076923,27.28076923076923,50.98846153846154,9.45,,,,33.36666666666667,,,,Jack Draper,26,"[2021, 2022, 2023, 2024]",2.500336247478144,4.688024866397644,30.677751823263243,0.6445184416107564,1.7487823634965394,0,0,0.9999999999154081,0,0,235.48026315789474,4.119028122694024
Jan Lennard Struff,10.498081841432224,4.672634271099744,56.36675191815857,75.89117647058823,51.20524296675192,0.564807640867224,51.237212276214834,37.59462915601023,8.338107416879796,29.24002557544757,50.567007672634276,0.4005501255299344,11.537170263788969,4.604076738609113,76.77817745803357,50.79232613908873,36.8074340527578,9.631414868105516,28.119424460431652,50.451079136690645,14.51551724137931,4.88448275862069,80.05689655172414,52.08965517241379,31.92241379310345,11.96896551724138,23.599999999999998,46.258620689655174,8.312871287128713,4.696699669966996,73.83234323432343,51.7026402640264,39.86567656765676,5.797359735973597,32.01353135313531,51.64356435643565,9.45,6.925,78.975,43.75,29.875,13.325,17.75,43.575,Jan Lennard Struff,56,"[2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.199640962435025,4.455339011305428,28.86273227215939,0.6025052976338048,1.3713713035691255,0,0,1.0,0,0,157.66561514195584,3.113088944339415
Jannik Sinner,7.536246786632391,2.802827763496144,59.522365038560416,75.13804627249357,54.9758354755784,0.5920047842357965,53.5107969151671,40.77223650385604,6.670437017994859,32.7560411311054,53.6331619537275,0.4565065369235549,8.342748091603054,2.750381679389313,76.65458015267176,55.4969465648855,40.44465648854962,7.5503816793893135,32.0824427480916,53.78893129770993,9.761764705882353,2.8676470588235294,77.37941176470588,57.33235294117647,37.41470588235294,9.117647058823529,28.75294117647059,52.69705882352941,4.450537634408602,2.9268817204301074,70.04623655913979,52.64623655913979,42.92258064516129,3.296774193548387,36.11720430107527,53.53655913978494,9.45,,,,33.36666666666667,,,,Jannik Sinner,201,"[2019, 2020, 2021, 2022, 2023, 2024]",2.5961742826780023,6.022098188859779,32.722917474772174,0.659686966510918,1.8333543774080439,1,1,1.0,0,1,144.51576576576576,4.614886353643485
Jaume Munar,4.272255489021957,3.608183632734531,65.31516966067865,69.0746506986028,49.38942115768463,0.5391093056480454,51.40179640718563,40.79481037924152,4.324351297405189,34.3125748502994,51.11017964071856,0.4293242248819417,6.352054794520548,3.9719178082191777,71.26164383561644,50.31643835616438,38.11506849315069,6.791780821917809,29.97945205479452,50.39109589041096,5.9,5.873333333333333,70.66000000000001,47.32,33.67333333333333,8.08,25.493333333333336,45.64666666666667,3.3073529411764704,3.3520588235294118,68.06558823529411,49.082647058823525,42.25970588235294,3.0991176470588235,36.56235294117647,51.660000000000004,9.45,,,,33.36666666666667,,,,Jaume Munar,25,"[2018, 2019, 2021, 2022, 2023, 2024]",1.1521154053181184,9.220517910313093,32.25878422356883,0.6717539880703421,1.8642197929538078,1,1,1.0,0,1,209.3235294117647,3.3290440251613065
Jiri Lehecka,7.08609022556391,3.108270676691729,63.98233082706766,71.15601503759399,51.4,0.6076329528867123,50.73007518796993,37.19924812030075,5.9906015037593985,29.977819548872183,48.484962406015036,0.40852480330863794,8.395714285714286,2.9792857142857145,71.81142857142858,51.166428571428575,34.96071428571429,7.319285714285715,27.771428571428572,47.12785714285714,9.854545454545455,3.3818181818181823,74.48181818181818,54.3,32.5,9.427272727272728,23.4,48.5,5.2269565217391305,3.239130434782609,70.04,51.40695652173913,40.37391304347826,4.044347826086956,33.29304347826087,50.135652173913044,9.45,,,,33.36666666666667,,,,Jiri Lehecka,44,"[2019, 2021, 2022, 2023, 2024]",2.208694633231779,6.107647676069378,32.88691804511278,0.5773117286894358,1.5760808730936058,0,0,1.0,0,1,202.27659574468086,3.712232309651483
Joao Sousa,4.5269531249999995,2.816015625,61.30286458333333,69.46328125000001,50.224641460234686,0.5435338484280584,49.737841352405724,37.74044213263979,7.117295188556567,30.035630689206762,49.43966189856957,0.3901648884657758,5.118882978723405,3.0417553191489364,70.64414893617021,50.646010638297874,36.84813829787234,8.673936170212766,28.560106382978724,49.45718085106383,5.681632653061224,1.6571428571428573,72.61224489795919,54.477551020408164,34.46530612244898,9.489795918367347,26.532692307692308,48.26923076923077,3.682300884955752,2.7412979351032445,67.6023598820059,49.13934911242603,39.26176470588236,4.976764705882353,32.27100591715976,49.629585798816564,6.325,2.125,77.6,50.225,32.425,13.675,23.833333333333332,46.13333333333333,Joao Sousa,30,"[2013, 2014, 2015, 2016, 2017, 2018, 2019, 2022, 2024]",1.5524447421299394,5.229167042035279,30.789143941832357,0.6062849520950924,1.3533780453807787,1,1,0.9999999443580834,0,1,199.32397191574725,3.6427102262571
John Millman,5.1451838879159375,2.4322241681260945,61.953590192644484,69.19474605954466,53.44518388791594,0.5328492084057113,51.503502626970224,39.78511383537653,7.173029772329247,31.52556917688266,52.213134851138356,0.4436680026429244,5.4810551558753,2.3611510791366905,69.95083932853717,53.99880095923261,40.36354916067146,7.353717026378897,31.894004796163067,52.817985611510785,4.642592592592592,2.4925925925925925,68.89074074074074,52.8074074074074,34.86296296296296,10.442592592592591,26.12222222222222,49.78333333333334,3.7593023255813955,2.7174418604651165,65.28488372093024,50.75581395348837,40.3453488372093,4.469767441860465,33.26395348837209,51.06511627906977,5.5928571428571425,2.564285714285714,71.86428571428571,55.93571428571429,38.1,5.785714285714286,30.714285714285715,50.621428571428574,John Millman,28,"[2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.031883256103465,5.470225625466541,33.1112102036247,0.7010643242497266,1.4202191726582578,1,1,1.0,0,1,248.35958005249344,2.9110154559455395
Jordan Thompson,8.019551282051282,2.56073717948718,62.72948717948717,72.18525641025641,52.6438202247191,0.5498281582212183,51.4528,38.417307692307695,6.096634615384616,31.284294871794874,49.74278846153846,0.4039343636343017,8.089016018306637,2.68604118993135,72.05949656750572,52.38142201834862,39.00091533180778,6.212814645308924,31.71784897025172,50.251258581235696,9.404123711340207,2.1690721649484535,75.09278350515464,54.832989690721654,37.54742268041237,6.4649484536082475,29.781443298969073,51.09690721649484,6.079545454545454,2.3272727272727276,69.7909090909091,51.61590909090909,36.70227272727273,5.023863636363637,30.86590909090909,46.190909090909095,11.05,4.45,64.0,48.9,28.549999999999997,10.05,27.849999999999998,29.25,Jordan Thompson,32,"[2015, 2016, 2017, 2018, 2019, 2021, 2022, 2023, 2024]",3.0140336083840262,6.199705174955389,33.02319845865745,0.6216018166094797,1.3089985465446563,0,0,1.0,0,0,155.3804491413474,3.992172256597093
Karen Khachanov,9.463001745200698,3.2038394415357767,61.632635253054104,73.98987783595113,52.05979020979021,0.563775154917586,51.19912891986063,37.23466898954704,7.093205574912892,28.98745644599303,50.32439024390244,0.41796070896772697,10.538786279683377,3.2448548812664906,75.38179419525066,52.399735449735445,36.89315789473684,7.985263157894737,28.158684210526314,50.92236842105263,10.276923076923078,3.1333333333333333,74.77692307692308,51.18205128205128,33.69230769230769,7.887179487179488,24.053846153846155,49.00769230769231,6.62774193548387,3.1212903225806454,70.3883870967742,51.45161290322581,38.96322580645161,4.7064516129032254,32.26064516129032,49.18967741935484,9.45,,,,33.36666666666667,,,,Karen Khachanov,98,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",2.8642438328667263,5.176366586742232,32.08582061350517,0.6296721199509505,1.5664670822314188,0,1,0.9967283445529761,0,0,94.63608562691131,2.0605509387324727
